What is Annecy Fest,"Annecy Fest is a film festival that takes place in Annecy, France. This year, the festival will feature the world premiere of Genndy Tartakovsky's Hotel Transylvania short film spinoff Puppy."
What is Genndy Tartakovsky,"Genndy Tartakovsky is a Russian-American animator, director, and producer. He is best known for creating the animated television series Samurai Jack, Dexter's Laboratory, and Star Wars: Clone Wars."
What is Hotel Transylvania,"Hotel Transylvania is a short film spinoff of Rocko's Modern Life that follows the adventures of a puppy named Swiss animator George Schwizegebel. The film premiered at the 2017 Annecy International Animated Film Festival, where it received an Annecy Honorary Cristal."
What is Puppy,Puppy is a short film spinoff of Hotel Transylvania created by Genndy Tartakovsky. The film follows a puppy who gets lost and must find his way home.
What is the Annecy Cristal,"The Annecy Cristal is an award given to George Schwizegebel, a Swiss animator, for his work in the field of animation."
What is George Schwizegebel,George Schwizegebel is a Swiss animator who was awarded an Annecy Honorary Cristal at the 2017 Annecy Fest.
What is the Annecy Honorary Cristal,The Annecy Honorary Cristal is a prize given to Swiss animator George Schwizegebel for his work in the field of animation.
What is iHeartRadio Podcast The Business,iHeartRadio Podcast The Business is a podcast about the business of entertainment.
What does subscribing to The Hollywood Reporter give you access to,"Subscribing to The Hollywood Reporter gives you full access to the website, including all articles, videos, and features."
What is Hollywood,"Hollywood is the film and television industry centered in the greater Los Angeles, California area."
What is Hollywood,Hollywood is a film and television industry in the United States.
What is Pamela McClintock Senior Film Writer,"Pamela McClintock is a senior film writer who specializes in writing about animated films. She is best known for her work on the Despicable Me franchise, and has also written about the Dr Seuss film How the Grinch Stole Christmas."
What is Universal,Universal is a movie studio that produces animated films.
What is Despicable,"Despicable is a Universal animated movie that will be released on June 30, 2017."
What is Despicable Me 3,"It is an upcoming American 3D computer-animated comedy film that is scheduled to be released on June 30, 2017."
What is Chris Meledandri,"Chris Meledandri is the CEO of Illumination Entertainment, the studio behind the Despicable Me franchise."
What is Illumination Entertainment,Illumination Entertainment is a production company that is responsible for the Despicable Me franchise.
What is Despicable Me,"Despicable Me is a franchise from Chris Meledandri's Illumination Entertainment. The franchise includes two movies, Despicable Me and Despicable Me 2."
What is Universal,Universal is a company that owns a piece of Meledandri's company.
What is Meledandri,Meledandri is a company that Universal owns a piece of.
What is Pete,Pete is a director.
What is Candeland,Pete Candeland is set to direct the newly imagined How the Grinch Stole Christmas from an adapted script by Michael LeSieur.
What is How the Grinch Stole Christmas,"How the Grinch Stole Christmas is a newly imagined adaptation of the classic Dr. Seuss book of the same name. In this version, the Grinch is a grumpy, green creature who sets out to ruin Christmas for the town of Whoville. Pete Candeland is set to direct the film, with a script adapted by Michael LeSieur."
What is Michael LeSieur,He is a writer who is adapting the script for the newly imagined How the Grinch Stole Christmas.
What is Ron Howard,"Ron Howard is an American actor, director, and producer. He is best known for his roles as Richie Cunningham on the sitcom ""Happy Days"" and as Opie Taylor on the sitcom ""The Andy Griffith Show."" He has also directed and produced many successful films, including ""Splash,"" ""Cocoon,"" ""Apollo 13,"" and ""A Beautiful Mind."""
What is Illumination,Illumination is a studio that produces animated films. They are best known for their Despicable Me franchise and their Minions spinoff.
What is Minions,"Minions is a spinoff of the Despicable Me franchise that is set to open in theaters on July 10, 2015."
What is the untitled 2016 Illumination project,The untitled 2016 Illumination project is a comedy that is being directed and written by Garth Jennings. The exact plot of the movie is shrouded in secrecy.
What is Garth Jennings,Garth Jennings is a writer and director for the untitled 2016 Illumination project.
What is Related,Related is a feature on many websites that displays other stories that may be of interest to the reader.
What is Story Inside THR,Story Inside THR is a website that provides news and information about the entertainment industry.
What is the Animation Roundtable Related to,The Animation Roundtable is related to the story inside THR's Animation Roundtable.
What is Tatum Zoe Saldana,"Tatum Zoe Saldana is an American actress and dancer. She has starred in several films, including Avatar (2009), Star Trek (2009), and Guardians of the Galaxy (2014)."
What is Related Stories Related,Related Stories Related is a website that provides users with a way to find related stories to the one they are currently reading.
What is Strong,"Strong is a word that can describe something that is physically powerful, or something that is emotionally moving. In the context of the THR article, Strong refers to the opening weekend box office numbers for the movie Despicable Me 2 in China. The movie made 9351 million globally, which is considered to be a strong opening."
What is the relationship between China and The Hollywood Reporter,"The Hollywood Reporter has a strong presence in China, with a dedicated website and social media channels. The publication also regularly runs stories about China and its entertainment industry."
What is Heads,"Heads is a 2013 American animated comedy film directed by Chris Renaud and Pierre Coffin. It stars the voices of Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove, Russell Brand, Steve Coogan, and Ken Jeong. The film tells the story of Gru, a super-villain who adopts three girls from an orphanage, and his attempts to stop an evil rival, Vector, from stealing a powerful crystal."
What is THR,THR is a news outlet that covers the entertainment industry.
What is THR,THR is a news outlet that covers the entertainment industry.
What is Hollywood,Hollywood is an American film industry.
What does subscribing to The Hollywood Reporter give you access to,"Subscribing to The Hollywood Reporter gives you access to full content, including breaking news stories, features, analysis, and more."
What is Hollywood,Hollywood is a place where people can subscribe for full access to The Hollywood Reporter.
What is Hollywood,Hollywood is an American film industry.
What is Pamela McClintock Senior Film Writer,Pamela McClintock is a senior film writer for Despicable Me 2. She is also the author of the How the Grinch Stole Christmas animated family calendar.
What is Universal,"Universal is a movie studio that produces animated films, such as Despicable Me 3 and Dr Seuss' How the Grinch Stole Christmas."
What is Despicable,"Despicable is a movie about a family of minions who laugh a lot. It is set to be released on June 30, 2017."
What is Despicable Me 3,"Despicable Me 3 is an upcoming American 3D computer-animated comedy film that is scheduled to be released on June 30, 2017."
What is Chris Meledandri,"Chris Meledandri is a producer and the CEO of Illumination Entertainment, which is responsible for the Despicable Me franchise."
What is Illumination Entertainment,Illumination Entertainment is a film production company that is responsible for the Despicable Me franchise.
What is Despicable Me,"Despicable Me is a franchise from Chris Meledandri's Illumination Entertainment. The franchise includes two movies, Despicable Me and Despicable Me 2."
What is Universal,Universal is a media company that owns a piece of Meledandri's company.
What is Meledandri,Meledandri is a company that Universal owns a piece of.
What is Pete,Pete Candeland is set to direct the newly imagined How the Grinch Stole Christmas from an adapted script by Michael LeSieur.
What is Candeland,"Candeland is a new adaptation of How the Grinch Stole Christmas, set to be directed by Pete Candeland from a script by Michael LeSieur."
What is How the Grinch Stole Christmas,"It is a newly imagined adaptation of the classic Dr. Seuss story by the same name. In this version, the Grinch is a disgruntled creature who sets out to ruin Christmas for the town of Whoville. Pete Candeland is set to direct the film from a script by Michael LeSieur."
What is Michael LeSieur,Michael LeSieur is the writer of the newly imagined How the Grinch Stole Christmas.
What is Ron Howard,"Ron Howard is an American actor, director, and producer. He is best known for his role as Opie Taylor on the television series The Andy Griffith Show and as Richie Cunningham on the television series Happy Days. Howard has directed such films as Splash, Cocoon, Apollo 13, and A Beautiful Mind."
What is Illumination,"Illumination is a film studio that produces animated films, such as the Despicable Me franchise and the Minions spinoff."
What is Minions,"Minions is a spinoff of the Despicable Me franchise that is set to release in theaters on July 10, 2015."
What is Universal,Universal is a studio that produces movies.
What is Garth Jennings,"Garth Jennings is an English writer, director, and producer."
What is Related,Related is a news website that offers stories related to the entertainment industry.
What is Story Inside THR,Story Inside THR is a website that provides news and information about the entertainment industry.
What is the Animation Roundtable,The Animation Roundtable is a group of animation professionals who meet to discuss the state of the industry and share ideas.
What is Tatum Zoe Saldana,Tatum Zoe Saldana is an actress.
What is the name of the website that Related Stories Related comes from,The website is called THR.
What is Strong,Strong is a word that means having a lot of power or force.
What is the largest film market in the world,China is the largest film market in the world.
What is Heads,"Heads is a 2013 American animated short film directed by Bill Plympton. The film tells the story of two talking heads who are in love with each other, but their relationship is threatened when they discover that they are actually just two heads on a single body."
What is THR,THR is a news and information website that covers the entertainment industry.
What is THR,THR is a news organization that covers the entertainment industry.
What is Please,Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
What is JavaScript,JavaScript is a programming language that helps make websites more interactive. It is used in conjunction with HTML and CSS to create dynamic webpages.
What is Service,"Service refers to the terms of service and cookie policy that govern your use of a website or application. These policies outline your rights and responsibilities as a user, and may include topics such as acceptable use, privacy, and security. Reviewing the terms of service and cookie policy before using a website or application can help you understand your rights and responsibilities, and avoid potential problems."
What is the Cookie Policy,The Cookie Policy is a set of rules that govern how cookies are used on a website.
What is Bloomberg,Bloomberg is a financial information and news company that provides accurate and up-to-date information for decision makers around the world.
What is Asia Pacific,Asia Pacific is a region that includes the countries of Asia and the Pacific Islands.
What is Bloomberg,"Bloomberg is a global financial information and news company. It provides business and financial information, news, and insight around the world."
What is the name of the continent that DreamWorks Animation is located on,Asia
What is Comcast Corp.,Comcast Corp. is an American multinational mass media conglomerate that is the largest broadcasting and cable television company in the world by revenue.
What is Universal Pictures,"Universal Pictures is an American film studio owned by Comcast. The studio was founded in 1912 by Carl Laemmle and is one of the oldest film studios in the world. Universal Pictures has produced some of the most iconic films in history, including Jaws, E.T. the Extra-Terrestrial, and Jurassic Park. The studio also owns the DreamWorks Animation studio, which produces films such as Shrek and Kung Fu Panda."
What is DreamWorks,"DreamWorks is an American film studio that was founded in 1994 by Steven Spielberg, Jeffrey Katzenberg, and David Geffen. The studio has produced such films as ""Saving Private Ryan,"" ""The Help,"" and ""The Ring."""
What is Chris Meledandri,"Chris Meledandri is an American film producer and the founder and CEO of Illumination Entertainment. He is best known for producing the films of the Despicable Me franchise, The Secret Life of Pets, and Sing."
What is Minions,"Minions is a computer-animated comedy film franchise produced by Illumination Entertainment. The franchise began with the 2010 film Despicable Me, and includes the sequels Despicable Me 2 (2013) and Despicable Me 3 (2017), as well as the spin-off film Minions (2015)."
What is Shrek,Shrek is a character from DreamWorks Animation who is responsible for the Minions and Kung Fu Panda.
What is Kung Fu Panda,"Kung Fu Panda is a 2008 American computer-animated action comedy martial arts film produced by DreamWorks Animation and distributed by Paramount Pictures. The film was directed by John Stevenson and Mark Osborne and stars the voices of Jack Black, Dustin Hoffman, Angelina Jolie, Ian McShane, Seth Rogen, Lucy Liu, and David Cross."
What is John Lasseter,For many studio chiefs it would have been a dream job the kind of dualmanagement role that creative guru John Lasseter plays at both Pixar and Walt Disney Animation.
What is Walt Disney Animation,Walt Disney Animation is a studio that produces animated films. John Lasseter is the creative guru who oversees both Pixar and Walt Disney Animation.
What is Meledandri,Meledandri is an American film producer and the founder and CEO of Illumination Entertainment.
What is DreamWorks,"DreamWorks is an American film studio that was founded in 1994 by Steven Spielberg, Jeffrey Katzenberg, and David Geffen. The studio has produced such films as The Lion King, Shrek, and Kung Fu Panda."
What is Illumination Entertainment,Illumination Entertainment is a film production and animation studio founded by Chris Meledandri and Universal Studios in 2007. The company is best known for producing the Despicable Me franchise and The Secret Life of Pets.
What is Universal,Universal is an animation studio that was founded 10 years ago by Chris Meledandri.
What is Hollywood,"Hollywood is a film industry located in Los Angeles, California, USA."
What is Meledandri,"Meledandri is a Hollywood producer who is responsible for the ""Despicable Me"" franchise."
What is Shrek,"Shrek is a computer-animated fantasy film series created by DreamWorks Animation. The franchise includes four films: Shrek (2001), Shrek 2 (2004), Shrek the Third (2007), and Shrek Forever After (2010). As a whole, the four-film Despicable Me franchise now ranks ahead of Shrek as the top-grossing animated film series of all time."
What is Universal,Universal is a movie studio that has been in operation for over 100 years. Two of its most successful movies are the first and second most profitable films in the studio's history.
What is Chris,A great storyteller.
What is Jeffrey Katzenberg,He is a DreamWorks cofounder who is now starting his own production company focused on shortform video.
What is DreamWorks,"DreamWorks is a production company focused on shortform video, founded by Jeffrey Katzenberg."
What is Meledandri,Meledandri is a genius for creating deeply memorable and insanely hysterically funny characters such as the Minions and Scrat from Ice Age.
What is Minions,Minions are deeply memorable and insanely hysterically funny characters created by Meledandri.
What is Meledandri,"Meledandri is a film producer whose hits, including the Ice Age series he worked on for 21st Century Fox Inc. and last year's The Secret Life of Pets, an 875 million hit for Universal, have charmed their way into popular culture, with characters like the lovable super villain Gru and his squeaky yellow henchmen the Minions popping up on everything from backpacks to themepark rides."
What is Century Fox Inc.,"Century Fox Inc. is a media company that produces films and television shows. They are best known for their animation films, such as the Ice Age series, and last year's The Secret Life of Pets."
What is the Secret Life,"The Secret Life is a series of films created by Chris Meledandri. The series includes the Ice Age series and The Secret Life of Pets. The films are known for their lovable characters, like Gru and the Minions, and their popularity has led to them being featured on a variety of merchandise."
What is Pets,Pets is a movie about the secret life of pets. It is a hit for Universal.
What is Universal,Universal is a movie studio that has produced hits like the Ice Age series and The Secret Life of Pets.
What is Gru,"Gru is a lovable super villain who has charmed his way into popular culture with his hits, including the Ice Age series he worked on for 21st Century Fox Inc. and last year's The Secret Life of Pets, an 875 million hit for Universal."
What is Meledandri,"Meledandri is a person who speaks softly and deliberately, as if contemplating every word."
What is Illumination,Illumination is a brand that stands for family fun.
What is Chris Meledandri's mission,"""To make you feel good in a world where so many things don't."""
What is Hollywood,Hollywood is a place where people go to make films.
What is Meledandri's mission,"""To make you feel good in a world where so many things don't."""
What is the capital of France,"What is Paris?

Paris is the capital of France."
What is Comcast,"Comcast is a media and technology company that owns and operates the NBCUniversal businesses. Comcast's films benefit from the marketing machine of Comcast, which enables Illumination characters to make guest appearances on NBC productions from The Tonight Show to the Super Bowl, free real estate. Meledandri called it."
What is the relationship between Comcast and NBC,Comcast is the parent company of NBC.
What is the Tonight Show,The Tonight Show is a late-night talk show on NBC.
What is Super,"Super is a movie studio that benefits from the marketing machine of Comcast. This machine enables Illumination characters to make guest appearances on NBC productions from The Tonight Show to the Super Bowl. Meledandri called it ""free real estate""."
What is Meledandri,Meledandri is an American film producer who is the founder and CEO of Illumination.
What is Illumination,Illumination is a company that produces films.
What is Meledandri,"Meledandri is the CEO of Illumination, an animation studio responsible for films such as Despicable Me, Minions, and The Secret Life of Pets."
What is Illumination,Illumination is an American film production company founded by Chris Meledandri in 2007. The company is best known for producing the Despicable Me franchise and The Secret Life of Pets.
What is Santa Monica,"Santa Monica is a city in California, 20 miles from the Universal lot."
What is the location of Illumination's offices in relation to the Universal lot,Illumination's offices are located 20 miles from the Universal lot.
What is Illumination,Illumination is a film production company founded by Chris Meledandri in 2007. The company is best known for producing the Despicable Me franchise and The Secret Life of Pets.
What are Minions,"Minions are small, yellow creatures that are featured in the Despicable Me movies. There are display cases in the lobby filled with Minions merchandise."
What is Beijing,"Beijing is the capital city of China. It is located in the northern part of the country and is home to over 21 million people. The city is known for its many historical landmarks, such as the Great Wall of China, as well as its modern architecture and skyline. Beijing is also a major cultural and economic center of China."
What is Meledandri,Meledandri is an American film producer and the founder and CEO of Illumination Entertainment.
What is Pharrell Williams,"Pharrell Williams is a singer, songwriter, and record producer."
What is Meledandri,Meledandri is a film producer and the founder of Illumination Entertainment.
What is Williams,"Williams is a character in the Illumination Entertainment film, The Lorax."
What is Illumination,Illumination is a studio that produces animated films.
What is Yellow Light,Yellow Light is a song from Despicable Me 3.
What is the movie industry colleagues' opinion of Meledandri when he started Illumination,
What is Meledandri,"Meledandri is a movie producer who founded Illumination, a movie studio known for its animated films."
What is the second-highest grossing animated picture of all time,"Minions, behind only Disney's Frozen."
What is Pixar,"Pixar is an American computer animation studio founded in 1986 by Edwin Catmull and John Lasseter. The studio is best known for its CGI-animated feature films, which include Toy Story (1995), A Bug's Life (1998), Monsters, Inc. (2001), Finding Nemo (2003), The Incredibles (2004), Ratatouille (2007), WALL-E (2008), Up (2009), Toy Story 3"
What is the Disney Corporation,"The Disney Corporation is an American entertainment company that produces films, television programs, toys, and theme park attractions."
What is Meledandri,Meledandri is the CEO of Illumination Entertainment and the producer of Despicable Me.
What is Disney,"Disney is a company that produces animation and entertainment. Pixar, a unit of Disney, is known for its digital animation and innovation."
What is Academy,The Academy of Motion Picture Arts and Sciences is an American organization that gives out the annual Academy Awards for achievement in filmmaking.
What is the Academy of Motion Picture Arts and Sciences,The Academy of Motion Picture Arts and Sciences is a professional honorary organization dedicated to the advancement of the arts and sciences of motion pictures.
What is the Academy of Motion Picture Arts and Sciences,The Academy of Motion Picture Arts and Sciences is a professional honorary organization dedicated to the advancement of the arts and sciences of motion pictures.
What is the relationship between Disney and Pixar,Disney and Pixar have a long-standing relationship in which Disney owns Pixar.
What is Pixar,"Pixar is a film studio that has been owned by the Walt Disney Company since 2006. Pixar has produced some of the most popular and highest-grossing animated films of all time, including Toy Story, Finding Nemo, The Incredibles, and Up."
What is Meledandri,"Meledandri is an American film producer and CEO of Illumination Entertainment. He was nominated only once in 2013 for Despicable Me 2 and lost to Frozen. Despicable Me 3 did fall 23 percent short of its predecessor Minions in the North American box office, though it s done better overseas."
What is the evidence that suggests waning interest in sequels in the US,"The trend was evident in many of the summer's big releases, including Pirates of the Caribbean, Dead Men Tell No Tales, and Transformers: The Last Knight."
What is Tell No Tales,"Tell No Tales is a movie that came out in the summer of 2017. It is the fifth movie in the Pirates of the Caribbean franchise. The movie did not do well in the US, but did better in foreign markets."
What is the evidence that American's interest in sequels is waning,"The evidence is that many of the summer's big releases, including Pirates of the Caribbean, Dead Men Tell No Tales, and Transformers: The Last Knight, did not do well in the US."
What is Jeff Bock,Jeff Bock is a senior media analyst at Exhibitor Relations.
What is Hollywood's dependence on franchises with familiar characters,"Hollywood's dependence on franchises with familiar characters can be limiting, said Meledandri, who has Minions 2, Sing 2, and Secret Life of Pets 2 in the works."
What is Meledandri,"Meledandri is a producer who has Minions 2, Sing 2, and Secret Life of Pets 2 in the works."
"What is the ""Secret Life"" that Hollywood is dependant on","The ""Secret Life"" is the franchise of familiar characters that Hollywood is dependant on."
What is Pets,Pets is a franchise with familiar characters that Hollywood is dependant on.
What is Despicable,"Despicable is a movie franchise that includes the movies Despicable Me, Despicable Me 2, and Despicable Me 3. A fourth movie, Despicable Me 4, is currently in development."
What is Matt Grobar,Matt Grobar is a film reporter for Illumination and Universal. He has set release dates for their forthcoming animated films Migration and Despicable Me 4.
What is Universal,Universal is a studio that produces animated films.
What is the release date for Migration,"The release date for Migration is July 3, 2019."
What is Despicable,Despicable is a forthcoming animated film from Illumination and Universal.
What is the release date for the fifth Indiana Jones film,"The release date for the fifth Indiana Jones film is June 30, 2023."
What is the release date for the former original Walt Disney Studios film,"The release date for the former original Walt Disney Studios film is June 30, 2023."
What is Migration,Migration is a modernday comedy following a family of ducks who convince their overprotective father to go on the vacation of a lifetime as they attempt to migrate from New England through New York City and ultimately down to the Bahamas.
What is New England,"New England is a region in the northeastern United States comprising the states of Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, and Connecticut."
What is New York City,"New York City is a city located in the northeastern United States. It is the largest city in the country and is home to a diverse population. The city is a major center of commerce, culture, and entertainment."
What is Bahamas,The Bahamas is a country located in the Caribbean Sea. The capital of the Bahamas is Nassau.
What is Oscar,Oscar is a French animated film directed by Benjamin Renner from an original screenplay by Mike White. The film is produced by Chris Meledandri and follows the story of a young rabbit who dreams of becoming a famous musician.
What is Benjamin Renner,"Benjamin Renner is a French animator, film director, and screenwriter. He is best known for his work on the films ""Ernest et C�lestine"" and ""The Big Bad Fox and Other Tales""."
What is Ernest,Ernest is a French animated film that is currently in production. The film is being directed by Benjamin Renner from an original screenplay by Mike White. Chris Meledandri is producing the film.
What is C�lestine,"C�lestine is a character in the upcoming Illumination Entertainment film, The White Lotus. She is voiced by Oscar nominee Benjamin Renner and is directed by Ernest et Celestine director, Benjamin Renner."
What is Mike White,"Mike White is an American actor, director, producer, and screenwriter."
What is School,School is a rock musical comedy film directed by Benjamin Renner and written by Mike White. The film stars Jack Black as a struggling rock musician who poses as a substitute teacher at a prestigious prep school. The film was produced by Chris Meledandri and was released in 2003.
What is Rock,Rock is a type of music genre that originated in the United States in the 1950s.
What is Illumination,Illumination is an American film production company founded by Chris Meledandri.
What is Chris Meledandri,"He is the founder of Illumination, a film production company. He is producing the upcoming film ""The White Lotus"" with Benjamin Renner and Mike White."
What is Despicable Me,"The Despicable Me franchise launched in 2010 follows Gru, Steve Carell, reformed supervillain who ultimately becomes a father, husband, and secret his yellowhued pack of Minions."
What is Gru,"Gru is a reformed supervillain who ultimately becomes a father, husband, and secret his yellowhued pack of Minions."
What is Steve Carell,"The Despicable Me franchise launched in 2010 follows Gru, Steve Carell, reformed supervillain who ultimately becomes a father, husband, and secret his yellowhued pack of Minions."
What is Minions,"Minions are a yellow-hued pack of creatures that follow Gru, a reformed supervillain who ultimately becomes a father, husband, and secret agent."
What is Universal,"Universal is a film studio that has collaborated with Illumination on 15 feature films, including Despicable Me 4."
What is Carell,Carell is an actor who is best known for his role in the Despicable Me franchise.
What is Kristen Wiig,"Kristen Wiig is an American actress, comedian, and producer. She is best known for her work on the sketch comedy series Saturday Night Live."
What is Pierre Coffin,"Pierre Coffin is a French animator, voice actor, and director who is best known for his work on the Despicable Me franchise."
What is Miranda Cosgrove,Miranda Cosgrove is an American actress and singer. She is best known for her roles as Carly Shay on the Nickelodeon sitcom iCarly and as Summer Hathaway in Despicable Me.
What is Steve Coogan,Steve Coogan is an actor who is known for his role in the movie Despicable Me 4.
What is Chris,"Chris Renaud is a French-American animator, film director, and voice actor. He is best known for his work on the Despicable Me franchise and The Lorax."
What is Renaud,Renaud is an animation director who is directing the movie Sing.
What is Despicable,"Despicable is a computer-animated comedy film franchise created by Illumination Entertainment. The franchise includes three films, Despicable Me (2010), Despicable Me 2 (2013), and Despicable Me 3 (2017), and two spin-off films, Minions (2015) and Despicable Me Presents: Minion Madness (2010). The franchise also includes a television series, Despicable Me: Minion Madness (2010�"
What is the Lorax,"The Lorax is a 2012 American 3D computer-animated musical comedy film produced by Illumination Entertainment and based on Dr. Seuss' 1971 book of the same name. The film was released on March 2, 2012, by Universal Pictures."
What is the title of the upcoming movie that Chris Renaud is directing,"The title of the upcoming movie is ""The Secret Lives of Pets 2""."
What is Patrick Delage,Patrick Delage is an animation director who is codirecting Sing 2 with Chris Renaud.
What is The Secret Life of Pets 2,"The Secret Life of Pets 2 is a sequel to the 2016 film The Secret Life of Pets, directed by Chris Renaud and Patrick Delage and written by Brian Lynch. The film is produced by Illumination founder and CEO Chris Meledandri and his longtime collaborator Janet Healy."
What is Pets,"Pets is a computer-animated comedy film franchise created by Illumination Entertainment. The films focus on the lives of various domesticated animals, and the first two films in the franchise were directed by Chris Renaud."
What is Meledandri,Meledandri is an American film producer and the founder and CEO of Illumination Entertainment. He is best known for producing the Despicable Me franchise and The Lorax.
What is Illumination,Illumination is a studio that produces animated films. It is best known for the Despicable Me franchise.
What is Gru,"Gru is a character in the Illumination film, Minions: The Rise of Gru. He is a former super-villain who has been recruited by the Minions to help them take over the world."
What is Despicable Me,The Despicable Me and Minions movies are a series of films about a group of criminals who are recruited by a super-villain to help him carry out his evil plans. The films have thus far collectively grossed more than 37 billion worldwide.
What are Minions,"Minions are the small, yellow, cylindrical creatures that serve as the henchmen for the villain Gru in the ""Despicable Me"" movies. There are also spin-off movies featuring the Minions as the main characters. The ""Despicable Me"" movies and the ""Minions"" movies have thus far collectively grossed more than 37 billion worldwide."
What is Subscribe,Subscribe is a website that allows users to sign up for alerts about breaking news.
What is Deadline Breaking News Alerts,Deadline Breaking News Alerts is a subscription service that sends breaking news alerts to your inbox.
What is Signup,"Signup is a process by which people can subscribe to newsletters and receive breaking news alerts. By subscribing, people agree to the Terms of Use and Privacy Policy."
What is Breaking News Alerts,Breaking News Alerts is a service that sends out breaking news alerts via email or text message.
What is use,Use refers to the terms of use and privacy policy for subscribing to breaking news alerts and newsletters.
What is the Privacy Policy,"The Privacy Policy is a set of rules that govern how personal information is collected, used, and shared."
What is reCAPTCHA Enterprise,reCAPTCHA Enterprise is a service that helps protect websites from spam and abuse. The service uses a CAPTCHA to verify that a user is human and not a bot. The service is provided by Google and is free to use.
What is the Google Privacy Policy,"The Google Privacy Policy is a set of rules that govern how Google collects, uses, and shares information about users of its services."
What is Service,Service is a site that is protected by reCAPTCHA Enterprise and the Google Privacy Policy and Terms of Service apply.
What is Use,"Use refers to the terms of use and privacy policy for a website or service. By subscribing to a breaking news alert, users agree to the terms of use and privacy policy for the site or service."
What is a Privacy Policy,"A Privacy Policy is a document that outlines how a company collects, stores, and uses personal data. It also outlines the rights and choices that individuals have with respect to their personal data."
What is reCAPTCHA Enterprise,"reCAPTCHA Enterprise is a security measure that protects websites from spam and abuse. It uses a CAPTCHA (Completely Automated Public Turing test to tell Computers and Humans Apart) to verify that a user is human, and not a bot. The Google Privacy Policy and Terms of Service apply to sites that use reCAPTCHA Enterprise."
What is the Google Privacy Policy,"The Google Privacy Policy is a set of rules that govern how Google collects, uses, and discloses personal information."
What is Service,Service is a site that is protected by reCAPTCHA Enterprise and the Google Privacy Policy and Terms of Service apply.
What is Deadline,Deadline is a part of Penske Media Corporation.
What is Penske Media Corporation,"Penske Media Corporation is an American digital media, publishing, and information services company founded in 2003."
What is LLC,LLC is a limited liability company.
What is Use,"Use refers to the terms and conditions that govern a person's use of a website, product, or service."
What is a Privacy Policy,"A Privacy Policy is a set of rules that govern how a company collects, uses, discloses, and manages a customer or client's personal data."
What is reCAPTCHA Enterprise,reCAPTCHA Enterprise is a service that helps protect websites from spam and abuse. It uses a CAPTCHA to ensure that only humans can access the site. The Google Privacy Policy and Terms of Service apply to this service.
What is the Google Privacy Policy,"The Google Privacy Policy is a set of rules that govern how Google collects, uses, and discloses personal information."
What is Service,Service is a site that is protected by reCAPTCHA Enterprise and the Google Privacy Policy and Terms of Service apply.
What is Matt Grobar Film Reporter Illumination,"Matt Grobar is a film reporter for Illumination, and he has announced that the studio's upcoming animated films Migration and Despicable Me 4 will be released on specific dates."
What is Universal,Universal is a studio that produces animated films.
What is Migration,"Migration is the act of moving from one place to another, typically of groups of animals."
What is Despicable,Despicable is an upcoming animated film from Illumination and Universal.
What is the release date for the fifth Indiana Jones movie,"The release date for the fifth Indiana Jones movie is June 30, 2023."
What is Walt Disney Studios,"Walt Disney Studios is a film studio that produces and releases wide-ranging films, including the Indiana Jones franchise."
What is Migration,Migration is a modernday comedy following a family of ducks who convince their overprotective father to go on the vacation of a lifetime as they attempt to migrate from New England through New York City and ultimately down to the Bahamas.
What is New England,"New England is a region of the northeastern United States comprising the states of Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, and Vermont."
What is New York City,"New York City is a city in the northeastern United States. It is the largest city in the country and is a major center of commerce, finance, media, art, fashion, and culture. New York City is home to more than 8 million people from all over the world."
What is the Bahamas,The Bahamas is a country located in the Caribbean Sea. The capital of the Bahamas is Nassau.
What is Oscar,Oscar is an annual awards ceremony honoring the best in film.
What is Benjamin Renner,"Benjamin Renner is an Oscar nominee who is directing ""The White Lotus"" from an original screenplay by Mike White."
What is Ernest,"Ernest is a new animated movie from Illumination Entertainment. It is being directed by Benjamin Renner, who was nominated for an Oscar for his previous film, Ernest et C�lestine. The screenplay is by Mike White, best known for his work on School of Rock and The White Lotus. Chris Meledandri, the founder of Illumination, is producing."
What is C�lestine,C�lestine is a film directed by Benjamin Renner from an original screenplay by Mike White. The film is about a mouse who is trying to find a new home.
What is Mike White,"Mike White is an American screenwriter, director, producer, and actor. He is known for his work on the films School of Rock and The White Lotus."
What is School,School is a place where people learn.
What is Rock,"Rock is a type of music characterized by heavy use of electric guitars, drums, and bass. It is often seen as a rebellious genre, and is often associated with youth culture."
What is Illumination,"Illumination is a production company founded by Chris Meledandri. It is best known for its animated films, such as ""Despicable Me"" and ""The Secret Life of Pets""."
What is Chris Meledandri,"He is the founder of Illumination, a film production company. He is producing the film ""The White Lotus"" with Benjamin Renner and Mike White."
What is Despicable Me,"The Despicable Me franchise is a series of films that follow Gru, a reformed supervillain who ultimately becomes a father, husband, and secret agent. His yellow-hued pack of Minions are often by his side, causing mischief."
What is Gru,"Gru is a reformed supervillain who ultimately becomes a father, husband, and secret his yellowhued pack of Minions."
What is Steve Carell,"Steve Carell is an actor, comedian, writer, and director. He is best known for his role as Michael Scott in the American version of The Office, as well as his roles in the films The 40-Year-Old Virgin, Little Miss Sunshine, Evan Almighty, Get Smart, and Despicable Me."
